NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
1139999,6984,.60862085E-02,.17986852E-01,.92790127E-02,10.467725,139.41379
1140999,7013,.61020815E-02,.24197320E-01,.94399452E-02,10.477165,138.91917
1141999,7031,.61115032E-02,.16861635E-01,.90858936E-02,10.486251,138.65684
1142999,7045,.61183126E-02,.13894673E-01,.90692043E-02,10.495320,138.48012
1143999,7053,.61187055E-02,.65678299E-02,.88708401E-02,10.504191,138.42805
1144999,7053,.61142897E-02,.10625654E-02,.88491440E-02,10.513040,138.54467
1145999,7056,.61114035E-02,.28067609E-02,.89299679E-02,10.521970,138.59892
1146999,7060,.61102806E-02,.48233802E-02,.88210106E-02,10.530791,138.63056
1147999,7066,.61087480E-02,.43508767E-02,.91309547E-02,10.539922,138.62399
1148999,7077,.61117601E-02,.95696080E-02,.90649128E-02,10.548987,138.51116
1149999,7083,.61115912E-02,.59175075E-02,.90091228E-02,10.557996,138.50308
1150999,7085,.61102995E-02,.46249353E-02,.88808537E-02,10.566877,138.57747
1151999,7091,.61105927E-02,.64480323E-02,.89712143E-02,10.575848,138.56882
1152999,7103,.61164896E-02,.12909740E-01,.90909004E-02,10.584939,138.43574
1153999,7122,.61238368E-02,.14595102E-01,.91700554E-02,10.594109,138.15777
1154999,7124,.61211690E-02,.30424983E-02,.90339184E-02,10.603143,138.23379
1155999,7125,.61174620E-02,.18359813E-02,.89559555E-02,10.612099,138.32964
1156999,7142,.61244842E-02,.14242091E-01,.91831684E-02,10.621282,138.09451
1157999,7150,.61301075E-02,.12636285E-01,.89459419E-02,10.630228,138.04429
1158999,7161,.61349337E-02,.11723671E-01,.90298653E-02,10.639258,137.93298
1159999,7176,.61410962E-02,.13283426E-01,.90270042E-02,10.648285,137.73919
1160999,7184,.61430932E-02,.84596195E-02,.89130402E-02,10.657198,137.68910
1161999,7197,.61475127E-02,.11278518E-01,.89900494E-02,10.666188,137.53706
1162999,7203,.61490783E-02,.79683103E-02,.95648766E-02,10.675753,137.53684
1163999,7210,.61489402E-02,.59883578E-02,.91950893E-02,10.684948,137.51128
1164999,7216,.61487580E-02,.59365929E-02,.88520050E-02,10.693800,137.50188
1165999,7224,.61515057E-02,.93526425E-02,.91109276E-02,10.702911,137.45477
1166999,7229,.61512978E-02,.59088082E-02,.92830658E-02,10.712194,137.47143
1167999,7242,.61566945E-02,.12454731E-01,.93650818E-02,10.721559,137.32538
1168999,7266,.61690595E-02,.20611339E-01,.95438957E-02,10.731103,136.95818
1169999,7278,.61728683E-02,.10625289E-01,.94480515E-02,10.740551,136.83503
1170999,7288,.61762975E-02,.10188496E-01,.93131065E-02,10.749864,136.75102
1171999,7303,.61835509E-02,.14677242E-01,.93908310E-02,10.759255,136.56725
1172999,7313,.61877941E-02,.11160810E-01,.92890263E-02,10.768544,136.48353
1173999,7324,.61904288E-02,.92809884E-02,.94149113E-02,10.777959,136.38150
1174999,7331,.61923202E-02,.84127781E-02,.94881058E-02,10.787447,136.36092
1175999,7346,.61964016E-02,.10992137E-01,.94289780E-02,10.796876,136.17938
1176999,7366,.62078851E-02,.19712453E-01,.96089840E-02,10.806485,135.90116
1177999,7377,.62133398E-02,.12633492E-01,.93350410E-02,10.815820,135.79961
1178999,7386,.62163944E-02,.98147035E-02,.93801022E-02,10.825200,135.73857
1179999,7389,.62161240E-02,.58972659E-02,.92709064E-02,10.834471,135.79526
1180999,7396,.62173105E-02,.76173889E-02,.92990398E-02,10.843770,135.77292
1181999,7411,.62261924E-02,.16715722E-01,.92380047E-02,10.853008,135.59157
1182999,7434,.62395503E-02,.22028627E-01,.92079639E-02,10.862216,135.25315
1183999,7440,.62392378E-02,.58694997E-02,.89190006E-02,10.871135,135.24627
1184999,7454,.62452104E-02,.13316739E-01,.90150833E-02,10.880150,135.08376
1185999,7470,.62524728E-02,.14858506E-01,.90749264E-02,10.889225,134.88353
1186999,7486,.62599800E-02,.15163460E-01,.91149807E-02,10.898340,134.68461
1187999,7501,.62669791E-02,.14574905E-01,.92089176E-02,10.907549,134.50705
1188999,7510,.62701267E-02,.10009469E-01,.89659691E-02,10.916515,134.44320
1189999,7523,.62761269E-02,.13410348E-01,.89831352E-02,10.925498,134.30244
1190999,7529,.62765589E-02,.67906009E-02,.88939667E-02,10.934392,134.29594
1191999,7544,.62816880E-02,.12390459E-01,.90200901E-02,10.943412,134.11772
1192999,7552,.62844326E-02,.95560287E-02,.88958740E-02,10.952308,134.07296
1193999,7560,.62849632E-02,.69180165E-02,.89111328E-02,10.961219,134.02845
1194999,7577,.62904868E-02,.12885575E-01,.92828274E-02,10.970502,133.81638
1195999,7590,.62974254E-02,.14589047E-01,.90701580E-02,10.979572,133.67882
1196999,7594,.62975152E-02,.64049432E-02,.88708401E-02,10.988443,133.71057
1197999,7600,.62980926E-02,.69892588E-02,.88810921E-02,10.997324,133.70431
1198999,7605,.62981988E-02,.64253618E-02,.88710785E-02,11.006195,133.71695
1199999,7615,.63020177E-02,.10880880E-01,.89428425E-02,11.015138,133.63539
1200999,7629,.63080514E-02,.13548517E-01,.91049671E-02,11.024243,133.48019
1201999,7642,.63140156E-02,.13476989E-01,.90939999E-02,11.033337,133.34427
1202999,7649,.63145004E-02,.68972985E-02,.89881420E-02,11.042325,133.32066
1203999,7657,.63145373E-02,.63589568E-02,.89030266E-02,11.051228,133.27720
1204999,7660,.63149127E-02,.67668579E-02,.87878704E-02,11.060016,133.32661
1205999,7674,.63209704E-02,.13620432E-01,.89981556E-02,11.069014,133.17146
1206999,7682,.63244178E-02,.10482021E-01,.89528561E-02,11.077967,133.12884
1207999,7683,.63213100E-02,.25701755E-02,.87490082E-02,11.086716,133.21520
1208999,7694,.63223855E-02,.76215809E-02,.89020729E-02,11.095618,133.11569
1209999,7696,.63193416E-02,.26392763E-02,.90360641E-02,11.104654,133.18659
1210999,7700,.63170612E-02,.35578461E-02,.88338852E-02,11.113488,133.21752
1211999,7721,.63265316E-02,.17795146E-01,.90699196E-02,11.122558,132.93337
1212999,7742,.63351207E-02,.16745093E-01,.90780258E-02,11.131636,132.65080
1213999,7746,.63359626E-02,.73571689E-02,.88021755E-02,11.140438,132.68138
1214999,7747,.63322149E-02,.17825467E-02,.87478161E-02,11.149186,132.76699
1215999,7762,.63379624E-02,.13321111E-01,.89771748E-02,11.158163,132.59555
1216999,7790,.63531112E-02,.24774079E-01,.93839169E-02,11.167547,132.18992
1217999,7804,.63587952E-02,.13276154E-01,.91071129E-02,11.176654,132.04034
1218999,7807,.63579239E-02,.52966842E-02,.87859631E-02,11.185440,132.08906
1219999,7815,.63601641E-02,.90910579E-02,.90789795E-02,11.194519,132.04949
1220999,7826,.63631031E-02,.99486280E-02,.89418888E-02,11.203461,131.95346
1221999,7832,.63630453E-02,.62924397E-02,.89111328E-02,11.212372,131.94866
1222999,7844,.63669590E-02,.11149520E-01,.89719296E-02,11.221344,131.83506
1223999,7848,.63665224E-02,.58325361E-02,.88958740E-02,11.230240,131.86660
1224999,7870,.63786115E-02,.21175657E-01,.95570087E-02,11.239797,131.57846
1225999,7894,.63904124E-02,.20846608E-01,.93221664E-02,11.249119,131.25302
1226999,7911,.63985805E-02,.16412589E-01,.91278553E-02,11.258247,131.05305
1227999,7917,.63977808E-02,.54165148E-02,.89371204E-02,11.267184,131.04915
1228999,7925,.63985680E-02,.73653197E-02,.88989735E-02,11.276083,131.00888
1229999,7940,.64045073E-02,.13703939E-01,.90630054E-02,11.285146,130.84516
1230999,7948,.64059180E-02,.81409804E-02,.89080334E-02,11.294054,130.80527
1231999,7957,.64096188E-02,.10965301E-01,.91819763E-02,11.303236,130.75075
1232999,7960,.64090530E-02,.57120269E-02,.89390278E-02,11.312175,130.80058
1233999,7967,.64107025E-02,.84445209E-02,.89769363E-02,11.321152,130.77941
1234999,7968,.64084583E-02,.36390833E-02,.88140965E-02,11.329966,130.86338
1235999,7978,.64093710E-02,.75365676E-02,.89898109E-02,11.338956,130.78884
1236999,7998,.64196544E-02,.19129907E-01,.91311932E-02,11.348087,130.53847
1237999,8008,.64217822E-02,.90538846E-02,.90148449E-02,11.357102,130.46485
1238999,8020,.64279060E-02,.14009183E-01,.90739727E-02,11.366176,130.35672
1239999,8033,.64324195E-02,.12024666E-01,.90970993E-02,11.375273,130.23151
1240999,8043,.64381925E-02,.13596668E-01,.89430809E-02,11.384216,130.15770
1241999,8051,.64394123E-02,.79531868E-02,.88849068E-02,11.393101,130.11852
1242999,8069,.64468590E-02,.15695685E-01,.90920925E-02,11.402193,129.90643
1243999,8080,.64524594E-02,.13413745E-01,.89149475E-02,11.411108,129.81548
1244999,8092,.64580983E-02,.13472850E-01,.89628696E-02,11.420071,129.70784
1245999,8096,.64588881E-02,.74422450E-02,.88081360E-02,11.428879,129.73810
1246999,8109,.64616467E-02,.98988496E-02,.91998577E-02,11.438079,129.61604
1247999,8119,.64648950E-02,.10515478E-01,.89800358E-02,11.447059,129.54394
1248999,8128,.64655262E-02,.72533581E-02,.90570450E-02,11.456116,129.49019
1249999,8147,.64740680E-02,.17142754E-01,.90570450E-02,11.465173,129.26360
1250999,8159,.64795205E-02,.13295134E-01,.89600086E-02,11.474133,129.15748
1251999,8172,.64834962E-02,.11457079E-01,.89750290E-02,11.483108,129.03461
1252999,8202,.64997372E-02,.26833450E-01,.94218254E-02,11.492530,128.62610
1253999,8208,.65017185E-02,.89843166E-02,.91001987E-02,11.501630,128.62544
1254999,8221,.65066239E-02,.12657991E-01,.92179775E-02,11.510848,128.50677
1255999,8228,.65079733E-02,.82013814E-02,.90010166E-02,11.519849,128.48804
1256999,8231,.65048025E-02,.25222773E-02,.88918209E-02,11.528741,128.53615
1257999,8244,.65111118E-02,.14441963E-01,.89561939E-02,11.537697,128.41496
1258999,8256,.65150897E-02,.11519215E-01,.90658665E-02,11.546763,128.31228
1259999,8276,.65230789E-02,.16581454E-01,.91919899E-02,11.555955,128.07617
1260999,8297,.65349575E-02,.21502103E-01,.91509819E-02,11.565106,127.82390
1261999,8313,.65423009E-02,.15802284E-01,.91900826E-02,11.574296,127.65698
1262999,8334,.65527973E-02,.19799210E-01,.90758801E-02,11.583372,127.40597
1263999,8348,.65593671E-02,.14857046E-01,.89540482E-02,11.592326,127.27119
1264999,8366,.65678718E-02,.17317777E-01,.90310574E-02,11.601357,127.07133
1265999,8377,.65745275E-02,.14993939E-01,.89011192E-02,11.610258,126.98659
1266999,8387,.65784222E-02,.11509110E-01,.88927746E-02,11.619151,126.91848
1267999,8393,.65791014E-02,.74397268E-02,.88131428E-02,11.627964,126.91563
1268999,8406,.65827229E-02,.11174688E-01,.92039108E-02,11.637168,126.80166
1269999,8412,.65831544E-02,.71307960E-02,.88269711E-02,11.645995,126.79902
1270999,8426,.65871383E-02,.11646641E-01,.89790821E-02,11.654974,126.66658
1271999,8457,.66037706E-02,.27743432E-01,.92658997E-02,11.664240,126.25985
1272999,8463,.66050526E-02,.82357904E-02,.88090897E-02,11.673049,126.25734
1273999,8465,.66021505E-02,.29077323E-02,.87630749E-02,11.681812,126.31951
1274999,8484,.66102399E-02,.16916173E-01,.90439320E-02,11.690856,126.10801
1275999,8491,.66113360E-02,.80088991E-02,.89530945E-02,11.699809,126.09090
1276999,8500,.66120555E-02,.75300558E-02,.90188980E-02,11.708828,126.04209
1277999,8515,.66169295E-02,.12841087E-01,.89600086E-02,11.717788,125.89569
1278999,8526,.66207003E-02,.11439676E-01,.89221001E-02,11.726710,125.81387
1279999,8540,.66262707E-02,.13750897E-01,.89628696E-02,11.735673,125.68439
1280999,8542,.66249054E-02,.48773045E-02,.87540150E-02,11.744427,125.74594
1281999,8548,.66259225E-02,.79287945E-02,.88579655E-02,11.753285,125.74420
1282999,8556,.66279991E-02,.92901737E-02,.88391304E-02,11.762124,125.71011
1283999,8572,.66340539E-02,.14402345E-01,.92568398E-02,11.771381,125.55224
1284999,8596,.66451495E-02,.20891920E-01,.91431141E-02,11.780524,125.26606
1285999,8618,.66540455E-02,.18085420E-01,.90880394E-02,11.789612,125.01257
1286999,8630,.66587234E-02,.12674452E-01,.89139938E-02,11.798526,124.91672
1287999,8637,.66609694E-02,.95516660E-02,.88539124E-02,11.807380,124.89958
1288999,8641,.66602536E-02,.57382655E-02,.87630749E-02,11.816143,124.92894
1289999,8656,.66676451E-02,.16195214E-01,.89778900E-02,11.825121,124.78672
1290999,8665,.66694172E-02,.89555294E-02,.90241432E-02,11.834145,124.73995
1291999,8674,.66721503E-02,.10200554E-01,.89828968E-02,11.843128,124.69282
1292999,8681,.66745866E-02,.98222958E-02,.88660717E-02,11.851994,124.67599
1293999,8707,.66863432E-02,.21887549E-01,.91528893E-02,11.861147,124.36427
1294999,8723,.66966621E-02,.20049396E-01,.89900494E-02,11.870137,124.20847
1295999,8750,.67086395E-02,.22219268E-01,.91841221E-02,11.879321,123.88435
1296999,8767,.67156788E-02,.15838595E-01,.90048313E-02,11.888326,123.71480
1297999,8777,.67194730E-02,.11640630E-01,.89001656E-02,11.897226,123.65280
1298999,8791,.67252658E-02,.14244222E-01,.91879368E-02,11.906414,123.53226
1299999,8813,.67351959E-02,.19634459E-01,.91030598E-02,11.915517,123.28835
1300999,8836,.67462838E-02,.21160591E-01,.90889931E-02,11.924606,123.03019
1301999,8851,.67528622E-02,.15311270E-01,.89559555E-02,11.933562,122.89371
1302999,8863,.67572334E-02,.12448502E-01,.89190006E-02,11.942481,122.80288
1303999,8882,.67667260E-02,.19135647E-01,.90529919E-02,11.951534,122.60751
1304999,8886,.67670147E-02,.71434506E-02,.87649822E-02,11.960299,122.63681
1305999,8896,.67701369E-02,.10844587E-01,.91140270E-02,11.969413,122.57885
1306999,8898,.67684250E-02,.45327066E-02,.87819099E-02,11.978195,122.63852
1307999,8903,.67670159E-02,.49252755E-02,.87809563E-02,11.986976,122.65276
1308999,8925,.67766235E-02,.19343465E-01,.90851784E-02,11.996061,122.41359
1309999,8933,.67786635E-02,.94489729E-02,.89039803E-02,12.004965,122.38399
1310999,8940,.67794999E-02,.78752191E-02,.88210106E-02,12.013786,122.36861
1311999,8950,.67813832E-02,.92503972E-02,.90208054E-02,12.022807,122.31023
1312999,8971,.67910941E-02,.19531714E-01,.91810226E-02,12.031988,122.08893
1313999,8986,.67961248E-02,.13401392E-01,.91681480E-02,12.041156,121.95791
1314999,9001,.68030648E-02,.15922326E-01,.89759827E-02,12.050132,121.82535
1315999,9012,.68091499E-02,.14811016E-01,.89230537E-02,12.059055,121.75203
1316999,9014,.68079397E-02,.52152945E-02,.87778568E-02,12.067833,121.81094
1317999,9029,.68128265E-02,.13248798E-01,.90150833E-02,12.076848,121.67936
1318999,9055,.68257556E-02,.23866221E-01,.91629028E-02,12.086011,121.38733
1319999,9062,.68270877E-02,.85840882E-02,.88050365E-02,12.094816,121.37259
1320999,9078,.68333230E-02,.15064018E-01,.92670918E-02,12.104083,121.23017
1321999,9085,.68333819E-02,.69111344E-02,.88508129E-02,12.112934,121.21600
1322999,9094,.68378685E-02,.12769154E-01,.88841915E-02,12.121818,121.17286
1323999,9110,.68431939E-02,.13888635E-01,.89938641E-02,12.130812,121.02848
1324999,9119,.68462485E-02,.10890572E-01,.89001656E-02,12.139712,120.98576
1325999,9127,.68484707E-02,.97929031E-02,.88908672E-02,12.148603,120.95760
1326999,9132,.68474711E-02,.55219513E-02,.88169575E-02,12.157420,120.97245
1327999,9146,.68536235E-02,.15017925E-01,.90811253E-02,12.166501,120.85888
1328999,9155,.68560022E-02,.10014847E-01,.90320110E-02,12.175533,120.81773
1329999,9170,.68622072E-02,.15108719E-01,.89709759E-02,12.184504,120.68904
1330999,9183,.68673833E-02,.13751607E-01,.90239048E-02,12.193528,120.59018
1331999,9191,.68709840E-02,.11663507E-01,.89609623E-02,12.202489,120.56314
1332999,9197,.68724743E-02,.88574463E-02,.88450909E-02,12.211334,120.56385
1333999,9197,.68684529E-02,.15080370E-02,.87530613E-02,12.220087,120.65027
1334999,9199,.68651765E-02,.24943580E-02,.87559223E-02,12.228843,120.70781
1335999,9214,.68716523E-02,.15516902E-01,.92489719E-02,12.238092,120.58253
1336999,9229,.68779783E-02,.15329513E-01,.90091228E-02,12.247101,120.45526
1337999,9238,.68797572E-02,.92581098E-02,.89709759E-02,12.256072,120.41412
1338999,9248,.68820664E-02,.99717389E-02,.89030266E-02,12.264975,120.35803
1339999,9263,.68881020E-02,.14969872E-01,.89828968E-02,12.273958,120.23126
1340999,9289,.69004058E-02,.23387472E-01,.93269348E-02,12.283285,119.95145
1341999,9301,.69042606E-02,.12073479E-01,.89280605E-02,12.292213,119.86791
1342999,9315,.69108969E-02,.15816875E-01,.91381073E-02,12.301351,119.75824
1343999,9324,.69130805E-02,.98456124E-02,.89669228E-02,12.310318,119.71797
1344999,9334,.69156242E-02,.10334381E-01,.89678764E-02,12.319286,119.66364
1345999,9344,.69188436E-02,.11248856E-01,.88710785E-02,12.328157,119.60845
1346999,9351,.69196806E-02,.80463322E-02,.88479519E-02,12.337005,119.59546
1347999,9374,.69308268E-02,.21944715E-01,.91371536E-02,12.346142,119.36009
1348999,9388,.69356655E-02,.13458282E-01,.89850426E-02,12.355127,119.25040
1349999,9398,.69389112E-02,.11317362E-01,.88958740E-02,12.364023,119.19613
1350999,9406,.69402962E-02,.88100393E-02,.90749264E-02,12.373098,119.17164
1351999,9421,.69448005E-02,.13030053E-01,.89972019E-02,12.382095,119.04870
1352999,9422,.69419743E-02,.31210377E-02,.88047981E-02,12.390900,119.11939
1353999,9425,.69396476E-02,.37915766E-02,.87912083E-02,12.399691,119.16202
1354999,9444,.69465989E-02,.16358699E-01,.90808868E-02,12.408772,118.98441
1355999,9466,.69572463E-02,.21384415E-01,.91590881E-02,12.417931,118.76664
1356999,9473,.69569783E-02,.65935983E-02,.88799000E-02,12.426811,118.75456
1357999,9489,.69625152E-02,.14476107E-01,.92039108E-02,12.436015,118.62116
1358999,9511,.69716208E-02,.19337033E-01,.92310905E-02,12.445246,118.40583
1359999,9534,.69812677E-02,.20091332E-01,.91829300E-02,12.454429,118.17730
1360999,9556,.69933428E-02,.23415504E-01,.91691017E-02,12.463598,117.96334
1361999,9580,.70032007E-02,.20419738E-01,.92239380E-02,12.472822,117.72365
1362999,9591,.70071824E-02,.12430254E-01,.90119839E-02,12.481834,117.65928
1363999,9605,.70111744E-02,.12452314E-01,.90820789E-02,12.490916,117.55506
1364999,9619,.70150119E-02,.12249340E-01,.92039108E-02,12.500120,117.45227
1365999,9636,.70207984E-02,.14919337E-01,.93901157E-02,12.509510,117.31106
1366999,9644,.70212147E-02,.75898920E-02,.89919567E-02,12.518502,117.28762
1367999,9654,.70238873E-02,.10677268E-01,.91309547E-02,12.527633,117.23861
1368999,9672,.70294083E-02,.14582224E-01,.91660023E-02,12.536799,117.08271
1369999,9699,.70427932E-02,.25366713E-01,.93219280E-02,12.546121,116.80867
1370999,9712,.70474927E-02,.13485709E-01,.90072155E-02,12.555128,116.71926
1371999,9739,.70599519E-02,.24141562E-01,.93908310E-02,12.564519,116.44789
1372999,9758,.70668843E-02,.16578160E-01,.93669891E-02,12.573886,116.28332
1373999,9766,.70690935E-02,.10102317E-01,.90019703E-02,12.582888,116.26094
1374999,9785,.70767761E-02,.17632683E-01,.91841221E-02,12.592072,116.09543
1375999,9803,.70837429E-02,.16663058E-01,.91350079E-02,12.601207,115.94319
1376999,9817,.70889062E-02,.14193622E-01,.90909004E-02,12.610298,115.84338
1377999,9840,.70982643E-02,.19984352E-01,.91669559E-02,12.619465,115.62713
1378999,9850,.70997817E-02,.91907722E-02,.90231895E-02,12.628488,115.57951
1379999,9862,.71039077E-02,.12793661E-01,.92239380E-02,12.637712,115.50782
1380999,9875,.71068744E-02,.11200880E-01,.89850426E-02,12.646697,115.42112
1381999,9893,.71140923E-02,.17082046E-01,.90658665E-02,12.655763,115.27068
1382999,9907,.71190892E-02,.14024799E-01,.91011524E-02,12.664864,115.17267
1383999,9922,.71241591E-02,.14135799E-01,.90799332E-02,12.673944,115.06184
1384999,9925,.71230090E-02,.55313122E-02,.88429451E-02,12.682787,115.10348
1385999,9939,.71274609E-02,.13293321E-01,.90520382E-02,12.691839,115.00550
1386999,9949,.71312191E-02,.12340027E-01,.90899467E-02,12.700929,114.95943
1387999,9967,.71367661E-02,.14830455E-01,.91581345E-02,12.710087,114.81161
1388999,9988,.71473546E-02,.21844138E-01,.91400146E-02,12.719227,114.62586
1389999,9996,.71484212E-02,.86299915E-02,.88689327E-02,12.728096,114.60380
1390999,10017,.71582004E-02,.20751230E-01,.91350079E-02,12.737231,114.41891
1391999,10034,.71636775E-02,.14782388E-01,.90150833E-02,12.746246,114.28431
1392999,10045,.71667084E-02,.11385691E-01,.89609623E-02,12.755207,114.22545
1393999,10060,.71729971E-02,.15933137E-01,.90529919E-02,12.764260,114.11705
1394999,10073,.71777025E-02,.13737062E-01,.91929436E-02,12.773453,114.03537
1395999,10083,.71805534E-02,.11157546E-01,.89581013E-02,12.782411,113.98949
1396999,10089,.71796575E-02,.59289940E-02,.88648796E-02,12.791276,113.99310
1397999,10096,.71808519E-02,.88493885E-02,.88660717E-02,12.800142,113.98415
1398999,10108,.71848975E-02,.12840602E-01,.89540482E-02,12.809096,113.91326
1399999,10124,.71905517E-02,.15100846E-01,.90229511E-02,12.818119,113.79309
1400999,10141,.71964903E-02,.15510482E-01,.90010166E-02,12.827120,113.66060
1401999,10159,.72040578E-02,.17806073E-01,.92918873E-02,12.836412,113.51866
1402999,10170,.72080979E-02,.12872399E-01,.89280605E-02,12.845340,113.46085
1403999,10181,.72104680E-02,.10535619E-01,.89728832E-02,12.854313,113.40355
1404999,10197,.72152141E-02,.13878738E-01,.90661049E-02,12.863379,113.28528
1405999,10200,.72136075E-02,.49563877E-02,.89840889E-02,12.872363,113.32728
1406999,10208,.72153557E-02,.96732624E-02,.88438988E-02,12.881207,113.30617
1407999,10225,.72199874E-02,.13736838E-01,.90649128E-02,12.890272,113.17596
1408999,10238,.72242396E-02,.13211284E-01,.92430115E-02,12.899515,113.09692
1409999,10249,.72274789E-02,.11791646E-01,.90711117E-02,12.908586,113.04113
1410999,10262,.72353054E-02,.18270736E-01,.90558529E-02,12.917642,112.96076
1411999,10276,.72405472E-02,.14636676E-01,.91671944E-02,12.926809,112.86931
1412999,10286,.72441449E-02,.12324147E-01,.89428425E-02,12.935752,112.82501
1413999,10302,.72507801E-02,.16626362E-01,.90441704E-02,12.944796,112.70844
1414999,10338,.72674471E-02,.30834481E-01,.95698833E-02,12.954366,112.35388
1415999,10348,.72717332E-02,.13336621E-01,.88829994E-02,12.963249,112.30974
1416999,10363,.72782878E-02,.16559618E-01,.92539787E-02,12.972503,112.20846
1417999,10364,.72755030E-02,.33293295E-02,.87640285E-02,12.981267,112.27218
1418999,10370,.72763326E-02,.84527404E-02,.88610649E-02,12.990128,112.27629
1419999,10380,.72800979E-02,.12623091E-01,.89290142E-02,12.999057,112.23271
1420999,10384,.72786642E-02,.52427202E-02,.88198185E-02,13.007877,112.26058
1421999,10394,.72805704E-02,.99893571E-02,.89800358E-02,13.016857,112.21748
1422999,10416,.72899205E-02,.20585800E-01,.92051029E-02,13.026062,112.03214
1423999,10416,.72863508E-02,.22066515E-02,.89499950E-02,13.035012,112.10911
1424999,10420,.72862952E-02,.72070163E-02,.89170933E-02,13.043929,112.13773
1425999,10441,.72943687E-02,.18799190E-01,.90959072E-02,13.053025,111.96398
1426999,10469,.73074432E-02,.25951673E-01,.92449188E-02,13.062270,111.70867
1427999,10489,.73152678E-02,.18480980E-01,.90999603E-02,13.071370,111.54842
1428999,10505,.73229674E-02,.18317939E-01,.90169907E-02,13.080387,111.43543
1429999,10517,.73279834E-02,.14495848E-01,.89340210E-02,13.089321,111.36937
1430999,10524,.73281961E-02,.76323816E-02,.89089870E-02,13.098230,111.36234
1431999,10548,.73395450E-02,.23579756E-01,.93481541E-02,13.107578,111.15843
1432999,10564,.73456630E-02,.16106650E-01,.90088844E-02,13.116587,111.04649
1433999,10584,.73541030E-02,.19448676E-01,.90689659E-02,13.125656,110.88848
1434999,10593,.73554217E-02,.92463884E-02,.88779926E-02,13.134534,110.85805
1435999,10597,.73539615E-02,.52586175E-02,.87962151E-02,13.143330,110.88545
1436999,10612,.73597181E-02,.15626188E-01,.89778900E-02,13.152308,110.78576
1437999,10642,.73735016E-02,.27180385E-01,.92449188E-02,13.161553,110.51401
1438999,10653,.73767387E-02,.12031598E-01,.91831684E-02,13.170736,110.46332
1439999,10680,.73868458E-02,.21930931E-01,.92039108E-02,13.179940,110.22774
1440999,10700,.73947120E-02,.18722148E-01,.90570450E-02,13.188997,110.07266
1441999,10721,.74033542E-02,.19856719E-01,.91149807E-02,13.198112,109.90712
1442999,10737,.74101021E-02,.17140536E-01,.89950562E-02,13.207107,109.79845
1443999,10754,.74168453E-02,.17147283E-01,.90048313E-02,13.216112,109.67874
1444999,10772,.74250009E-02,.19201644E-01,.90310574E-02,13.225143,109.54819
1445999,10783,.74265612E-02,.96812052E-02,.90720654E-02,13.234215,109.49800
1446999,10803,.74348453E-02,.19413637E-01,.92070103E-02,13.243422,109.34680
1447999,10810,.74358163E-02,.88408231E-02,.88539124E-02,13.252276,109.34047
1448999,10820,.74378049E-02,.10317420E-01,.89011192E-02,13.261177,109.30053
1449999,10832,.74400853E-02,.10744389E-01,.90088844E-02,13.270186,109.23892
1450999,10854,.74480561E-02,.19005657E-01,.91290474E-02,13.279315,109.06558
1451999,10861,.74509464E-02,.11644730E-01,.88598728E-02,13.288175,109.05944
1452999,10880,.74590831E-02,.19273659E-01,.90761185E-02,13.297251,108.92013
1453999,10898,.74661522E-02,.17737428E-01,.92849731E-02,13.306536,108.79418
1454999,10908,.74699627E-02,.13010459E-01,.89089870E-02,13.315445,108.75501
1455999,10937,.74823599E-02,.25520361E-01,.92539787E-02,13.324699,108.50669
1456999,10952,.74889737E-02,.17118628E-01,.89681149E-02,13.333667,108.41274
1457999,10967,.74933373E-02,.13851126E-01,.89778900E-02,13.342645,108.31911
1458999,10986,.75010770E-02,.18785546E-01,.90460777E-02,13.351691,108.18200
1459999,11004,.75086952E-02,.18623612E-01,.90219975E-02,13.360713,108.05616
1460999,11014,.75131966E-02,.14085145E-01,.91629028E-02,13.369876,108.01995
1461999,11033,.75220761E-02,.20495094E-01,.90711117E-02,13.378947,107.88406
1462999,11052,.75282933E-02,.16617782E-01,.90849400E-02,13.388032,107.74870
1463999,11073,.75373165E-02,.20738307E-01,.90899467E-02,13.397122,107.59197
1464999,11100,.75488878E-02,.24489290E-01,.92220306E-02,13.406344,107.37153
1465999,11121,.75583299E-02,.21390932E-01,.90949535E-02,13.415439,107.21615
1466999,11140,.75655839E-02,.18199946E-01,.90560913E-02,13.424495,107.08264
1467999,11143,.75646184E-02,.61482514E-02,.88889599E-02,13.433384,107.12108
1468999,11175,.75773975E-02,.26337134E-01,.94370842E-02,13.442821,106.85088
1469999,11193,.75841632E-02,.17522982E-01,.90608597E-02,13.451882,106.72932
1470999,11214,.75932615E-02,.20967754E-01,.90792179E-02,13.460961,106.57615
1471999,11218,.75917693E-02,.53967453E-02,.87888241E-02,13.469750,106.60290
1472999,11225,.75926465E-02,.88838674E-02,.88331699E-02,13.478583,106.59788
1473999,11228,.75904137E-02,.43014193E-02,.87919235E-02,13.487375,106.63531
1474999,11231,.75881085E-02,.41902421E-02,.87690353E-02,13.496144,106.67253
1475999,11243,.75910450E-02,.11922490E-01,.92558861E-02,13.505400,106.61734
1476999,11256,.75971529E-02,.16612268E-01,.90060234E-02,13.514406,106.54961
