Cost k_stress k_i V_S3 K_m1 K_P2 V_S4 K_m2 K_P3 V_S5 K_m3 K_d1 K_d2 K_d3 n1 n2 K_b G_tot V_S2 K1 K_d5
1.258870064255135333e+02 1.668293905569081303e+01 1.419584194886325479e+00 3.014516510085258005e+00 1.999997746265482101e+00 1.052141306435802548e+01 1.499551512909385487e+00 8.302117674550230086e-02 1.186316186702019992e+00 1.000000000000000021e-03 7.084990455125882158e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.691060753860636590e-01 4.374302714172889850e+00 4.287682253729760973e+00 5.000000000000000278e-02 2.974135065312376369e+00 3.881949756210374691e-02 5.783280974001728802e-01 8.868576470918040910e-02
1.260887992453640578e+02 1.153680349835448382e+01 1.514802744551069225e+00 3.000000000000000000e+00 2.000000000000000000e+00 9.457399240966866572e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 7.899890381201604694e-03 7.522769922408512056e-02 3.465790649886947485e-03 1.000000000000000021e-02 3.708123971762715687e-01 5.093240968163063265e+00 4.594728750575780118e+00 4.455823112932343066e-02 2.870793584490122452e+00 5.542804533848989801e-02 2.114487402453180676e-01 8.979207130009493609e-02
1.335365907962466849e+02 9.057383281052088009e+00 1.635514551257814420e+00 3.458868600288745654e+00 1.519954022359163437e+00 1.006791376389315396e+01 1.354628320198703273e+00 5.326269037231146086e-01 9.569369914767935636e-01 6.532502467115214491e-03 3.993761773950540300e-02 2.047341107603065178e-03 1.000000000000000021e-02 3.791236701537724074e-01 4.324794938153863733e+00 5.654148987399226556e+00 2.114783516252528861e-02 3.217035598474387470e+00 4.058920894575620414e-02 6.244007461121570124e-01 8.589869284357751211e-02
1.282924088437031287e+02 1.628096914717951549e+01 1.650136502529182092e+00 3.760116901148717439e+00 1.831401609383798146e+00 7.547050797006209066e+00 1.300872412817676516e+00 8.000000000000000167e-02 1.093302690603902061e+00 1.000000000000000021e-03 4.929569361856070420e-02 4.999995186580332047e-03 9.999987467504516114e-03 3.744599142626914290e-01 4.640333187944033710e+00 5.824945361058736282e+00 4.963432726494650810e-02 2.768303226610609791e+00 6.862084969446931304e-02 2.211085980026705755e-01 8.964563686499764372e-02
1.359556380566000371e+02 1.184008583947557902e+01 1.595821084025981218e+00 3.813193151323157615e+00 1.241206195159463288e+00 8.307490564048098491e+00 1.322310397861560460e+00 9.383651698396786589e-01 9.721131068644495166e-01 8.000000000000000167e-03 4.234246093329036009e-02 5.000000000000000104e-03 9.998980608661479919e-03 3.882824474867002662e-01 4.926920631735905332e+00 5.002886498003434212e+00 1.695976226255701061e-02 3.764688576854150703e+00 1.950145360306591164e-02 5.671345546858962416e-01 8.999765185473891649e-02
1.280974915614720544e+02 1.198721471234006586e+01 1.656530628168536579e+00 3.294631483068362510e+00 1.845520282724894656e+00 1.030923911040079766e+01 1.473668427682401916e+00 8.000000000000000167e-02 8.890518198439600894e-01 8.000000000000000167e-03 5.245250018358454253e-02 3.013966743162365715e-03 1.000000000000000021e-02 3.577081951855104469e-01 4.730379040497849630e+00 5.903035236003803199e+00 4.546765999540293424e-02 2.801011705488938297e+00 5.988510410974789283e-02 4.843423318872974725e-01 8.998703530610772938e-02
1.260621571403637233e+02 1.377356579209195786e+01 1.520885950295777667e+00 3.095100954521564418e+00 2.000000000000000000e+00 1.042148355051131681e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.144033201075977295e-03 5.089512868901919368e-02 4.962402965329066988e-03 1.000000000000000021e-02 3.690790522479424074e-01 5.098423100580103728e+00 5.245564183931201718e+00 4.510788853777498997e-02 2.727320701550397963e+00 6.974841795902420039e-02 4.696381426449858232e-01 8.715437813361194552e-02
1.258421292605186466e+02 1.338120885634273627e+01 1.630940665669056600e+00 3.377337380199669337e+00 2.000000000000000000e+00 7.297358015548868870e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199944352830351280e+00 3.221330927130697849e-03 4.754802035767469182e-02 4.764830825598173440e-03 1.000000000000000021e-02 3.613337392899992340e-01 5.536526673298167722e+00 5.503019291674013935e+00 4.916325544066892789e-02 2.712687963278487491e+00 6.926147987593544997e-02 3.470286889327334756e-01 8.541954422636546806e-02
1.272649080440899922e+02 1.802249692102571998e+01 1.526739007924510894e+00 3.327991798633984644e+00 1.447576523778832724e+00 7.991831431672831165e+00 1.500000000000000000e+00 1.285745278684234660e-01 1.199999999999999956e+00 7.321587545307301978e-03 5.115925597758704674e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.630656752003137422e-01 5.389407174827153035e+00 4.946960150547307755e+00 5.000000000000000278e-02 2.745190060143105626e+00 6.954526581757516923e-02 4.468557432362642579e-01 8.821093163585615182e-02
1.274731638837162677e+02 1.369946970711113998e+01 1.380499805450245754e+00 3.413452865749936560e+00 2.000000000000000000e+00 1.059696293458515193e+01 1.323349503863303855e+00 8.000000000000000167e-02 1.199999999999999956e+00 4.880537123752239255e-03 5.636543972554268478e-02 2.005048448787265323e-03 1.000000000000000021e-02 3.660780106121712119e-01 5.683131215746251463e+00 4.000138130493367861e+00 3.865819877029463142e-02 3.044004117276814636e+00 3.257645415032419528e-02 3.286312008900303949e-01 8.980055596545057084e-02
1.345771384322611652e+02 1.104361230529732119e+01 1.483974091653462946e+00 3.853765137520272166e+00 1.703563128994380893e+00 1.031564194458168693e+01 1.492302685443978261e+00 7.700552643204080505e-01 1.150727918212153922e+00 2.906893740666414289e-03 6.115802832746118634e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.987747045447683214e-01 5.363471974907294992e+00 4.835951254357826912e+00 1.082932496494796136e-02 4.040643381100085030e+00 3.886994116382243986e-02 6.495290782001298391e-01 8.578314040190829215e-02
1.263411847976509250e+02 1.454012279999845880e+01 1.408577015974555424e+00 3.345113984833022691e+00 2.000000000000000000e+00 1.036473043210986233e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.188238806180371690e-03 3.408908181393578013e-02 3.186313169248402265e-03 1.000000000000000021e-02 3.640748287013670370e-01 4.807991817496179543e+00 4.178061223845616290e+00 4.271168623819393551e-02 2.913441058567765918e+00 4.942025560956916919e-02 3.914386706545063266e-01 8.929249674566049066e-02
1.256644468633688518e+02 1.190028942473565365e+01 1.660994289994756734e+00 3.000000000000000000e+00 2.000000000000000000e+00 7.808062198062495796e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 4.148138648672396178e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.694298653456389303e-01 4.550611135880162195e+00 5.998410699678636604e+00 5.000000000000000278e-02 2.674105170716459146e+00 7.000000000000000666e-02 5.305546846515772907e-01 8.404899746616989464e-02
1.262172982740261347e+02 1.536165674615242160e+01 1.468933814719490361e+00 3.399347139768044812e+00 2.000000000000000000e+00 1.031493588978321618e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 5.615278645944498867e-03 6.990447104677995072e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.658738075958449798e-01 5.223938509251827789e+00 4.804324242323531280e+00 4.330834531487112032e-02 2.780606632875807005e+00 7.000000000000000666e-02 5.353604085817094127e-01 8.999808117864621648e-02
1.351626395664304141e+02 1.966041362044608221e+01 1.563988682545432107e+00 3.923370071552144900e+00 1.291304096505241139e+00 7.783047253889249895e+00 1.115641633180498360e+00 2.572717020180610437e-01 9.053886559771368026e-01 4.701928702959460790e-03 5.403110962181201238e-02 4.718197535341714030e-03 9.936135524766529295e-03 2.939799823250307531e-01 4.088524937582040941e+00 5.305982100503581655e+00 3.981516803311981045e-02 2.929799672803805599e+00 3.903109601685180591e-02 4.385019036350368271e-01 8.806379583617833517e-02
1.314189454051522432e+02 1.241214469279524479e+01 1.541169955716237050e+00 3.177935433832139722e+00 1.893075410987430374e+00 1.057820052108252895e+01 1.499170980263455633e+00 5.157130940982806999e-01 9.730061148587092479e-01 7.992427973773981453e-03 6.043651146205901437e-02 4.058771618709705944e-03 1.000000000000000021e-02 3.792742875011420045e-01 5.756062691837863454e+00 5.325134255673892980e+00 2.769016937789516020e-02 3.128281393702081470e+00 4.193945248860233427e-02 2.502553105166223091e-01 8.999999999999999667e-02
1.267460625453994112e+02 1.488612779079077519e+01 1.435762825932525910e+00 3.372836706873911794e+00 1.842132889875225610e+00 1.054326732487067986e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 7.194302799159679046e-03 5.110868009322666605e-02 2.078231434817767991e-03 1.000000000000000021e-02 3.689198830343852209e-01 5.357177311289833987e+00 4.443350448497267458e+00 4.335947003465603911e-02 2.819652193766411408e+00 4.666127759372960121e-02 5.737186468692497820e-01 8.265656843191346304e-02
1.270267403396359072e+02 9.621773851251992582e+00 1.559295521973520948e+00 3.299554927173197871e+00 2.000000000000000000e+00 8.832274956823830792e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.193183996827917648e+00 7.886720355414445979e-03 6.454704985205475531e-02 3.018295125321093179e-03 1.000000000000000021e-02 3.706360561589226998e-01 5.222095372060854501e+00 4.660415146710602308e+00 4.098932125496927703e-02 2.807225725673177408e+00 1.126801400407576731e-02 4.686856795885746552e-01 6.804437147980342548e-02
1.278316001138374673e+02 1.035611123715744952e+01 1.533665283297296345e+00 3.970778943531668048e+00 1.994161038559440824e+00 1.064377792983622228e+01 1.499999737644591269e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 3.577056732342578926e-02 4.916596014676623272e-03 9.999999999999998473e-03 3.781918745380532521e-01 4.651296119424388031e+00 5.021393667939144656e+00 2.928073277748247452e-02 2.754011124743231953e+00 6.966173502527979455e-02 5.523799278059586815e-01 8.401058523561132085e-02
1.268943348060398222e+02 9.626089109378950681e+00 1.594148027081061514e+00 3.000000000000000000e+00 1.989586922679815517e+00 1.050279220682199899e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199915633139488014e+00 7.897075432991571345e-03 4.544773319765848391e-02 2.000000000000000042e-03 1.000000000000000021e-02 3.732724846124598761e-01 5.239159771630943929e+00 5.757457800359151001e+00 4.058259747894196051e-02 2.641188740748570130e+00 6.722305379322833507e-02 5.231047435686696501e-01 8.098315549064957763e-02
2.137216390513389683e+02 1.519519218724459186e+01 7.359611674377740664e-01 3.905533953763925314e+00 1.154248807571379709e+00 1.100000000000000000e+01 6.436767082728960254e-01 1.999999869773362304e+00 1.199999999999999956e+00 8.000000000000000167e-03 4.853186953197949349e-02 4.992440438940963336e-03 1.000000000000000021e-02 1.000007544517412389e-01 5.051812695166555400e+00 6.000000000000000000e+00 1.223309576036124384e-02 2.046755315041202561e+00 1.000000000000000021e-02 6.906205525133640721e-01 8.999999999999999667e-02
1.258185515163740007e+02 1.791513624034671182e+01 1.373144926625592843e+00 3.105034000750092282e+00 2.000000000000000000e+00 1.052934179040411422e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 6.344390896884173625e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.689331824714712771e-01 4.066393694017945926e+00 4.014700934000612342e+00 5.000000000000000278e-02 3.035797265144475787e+00 3.259222842505893336e-02 5.221976162548083167e-01 8.999999999999999667e-02
1.316835372985689503e+02 1.999999432693399726e+01 1.621341697131753357e+00 3.000036821879503268e+00 1.999946191438432441e+00 7.000019273394661568e+00 1.500000000000000000e+00 1.082514824946313459e+00 9.111129792675022321e-01 8.000000000000000167e-03 2.999999999999999889e-02 2.315320099790032626e-03 1.000000000000000021e-02 3.475348917070604782e-01 5.964504402309803055e+00 5.986408999189699820e+00 3.548870172785958954e-02 3.255942493387516290e+00 1.000345006866033490e-02 6.854060003861669470e-01 8.976171617964233407e-02
1.301692548261932529e+02 1.320779487417344278e+01 1.617599444580369417e+00 3.491719877436235020e+00 1.472865524257168879e+00 9.414039269053265713e+00 1.167760526851419067e+00 8.000000000000000167e-02 9.210078367500138530e-01 8.000000000000000167e-03 5.748982861608559897e-02 4.073153179333027958e-03 1.000000000000000021e-02 3.489153815994379682e-01 4.460528313748374885e+00 5.349292419907206053e+00 4.158111378414701409e-02 2.953131559098387982e+00 2.832055676994318927e-02 4.329926829020742107e-01 8.688485517214403209e-02
1.269781893683913552e+02 9.457648894026915443e+00 1.606022128057153608e+00 3.467318104944228541e+00 2.000000000000000000e+00 8.863143825966611544e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.199999798656852468e+00 8.000000000000000167e-03 6.011687062274493482e-02 4.463025524928758252e-03 1.000000000000000021e-02 3.734448967504767625e-01 4.344088886037491548e+00 5.313037175986595528e+00 3.608941912575022032e-02 2.713377278862891373e+00 6.999984898604354189e-02 4.364122536060017765e-01 8.494857157993743191e-02
1.281711083653146375e+02 8.458921321370223012e+00 1.687202558515241924e+00 3.364841605676136549e+00 1.981339395976461581e+00 9.372066465705817251e+00 1.495603779612058037e+00 8.000000000000000167e-02 9.394055319378871172e-01 8.000000000000000167e-03 5.327983437253114296e-02 4.656000134767102408e-03 1.000000000000000021e-02 3.677908892245292383e-01 5.250510436414763227e+00 5.479648815809009754e+00 3.934058387813473001e-02 2.866707412196121130e+00 5.379355404740370633e-02 4.716671147728639935e-01 8.976983231011662068e-02
1.257222089944183381e+02 1.749218803941887757e+01 1.429942376490988654e+00 3.004195252456287601e+00 2.000000000000000000e+00 1.099999217557630615e+01 1.500000000000000000e+00 8.000000000000000167e-02 1.199999999999999956e+00 1.000000000000000021e-03 4.615653528607432249e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.703822988139382488e-01 4.024885601499655685e+00 4.580156693932664780e+00 5.000000000000000278e-02 2.890224804023385996e+00 5.325715414116535124e-02 4.360828725369467196e-01 8.999999999999999667e-02
1.362952697045171249e+02 1.149992725454123388e+01 1.491772885864328879e+00 3.737625020663597475e+00 1.773931661973296103e+00 8.711991168404521702e+00 1.474030033166785492e+00 1.140217991869140413e+00 1.163280574547001844e+00 1.750062557983106913e-03 5.691782127086316562e-02 4.757939946652364228e-03 9.529756014309899090e-03 3.779786726866337654e-01 4.792534534388539491e+00 4.943042343095409130e+00 9.164833920769485665e-03 4.607598264767325702e+00 2.482194820381642894e-02 5.562334495050720307e-01 8.683886710703693501e-02
1.305258042733736374e+02 6.410893580749062792e+00 1.605241833545012042e+00 3.722792698217654461e+00 1.478007150813199999e+00 1.086313392812899359e+01 1.445051851406846666e+00 8.000000000000000167e-02 1.005805935702211329e+00 8.000000000000000167e-03 7.093632338782197844e-02 5.000000000000000104e-03 1.000000000000000021e-02 3.976625860144320512e-01 5.811344164855070993e+00 4.000068247779840824e+00 2.349076084220076688e-02 3.336453995863773780e+00 2.291525531219958806e-02 2.853634644813829446e-01 8.991817472374873110e-02
1.275327060811612085e+02 9.316741533123606089e+00 1.641024326813823153e+00 3.978505719031259602e+00 1.999999886446884645e+00 8.634987808865359327e+00 1.500000000000000000e+00 8.000000000000000167e-02 1.186332820829560264e+00 1.000000000000000021e-03 8.000000000000000167e-02 2.103832953462244845e-03 1.000000000000000021e-02 3.744128912063560688e-01 5.092512451556297393e+00 5.629157335374117110e+00 3.168079311057007269e-02 2.676382356981549915e+00 7.000000000000000666e-02 3.284690844969472834e-01 8.080123864762690788e-02
1.353560777367197261e+02 1.707886843178016179e+01 1.455060542982313132e+00 3.954102128983906006e+00 1.847657517892224321e+00 9.809928366376981401e+00 1.480631252496900530e+00 1.263365310747616155e+00 1.192676177234164969e+00 8.000000000000000167e-03 7.335362305681769612e-02 4.999985970902932897e-03 1.000000000000000021e-02 3.833940456550743447e-01 5.431627857974437923e+00 5.446413122869678602e+00 1.072882622026089840e-02 4.038741771093364186e+00 4.976067466940678474e-02 5.529570865918452816e-01 8.999999657469122394e-02
